NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-04-12;2021-04-18;No;287.533;1.0036;286.5005;144.3482;11175;2482.6342;146678;45520;6.4686;1161;220;131;6793;4382;7013;4307;132101;42899;262560;37865
CATALUNYA;GLOBAL;2021-04-11;2021-04-17;No;294.068;1.01852;288.7222;144.2577;11168;2481.7817;146779;45353;6.4554;1174;225;129;6785;4383;6984;4308;132160;42764;263308;37864
CATALUNYA;GLOBAL;2021-04-11;2021-04-17;--;;;0.0000;0.0000;153;0.0000;369;110;8.8838;82;6;1;60;93;25;14;340;99;304;114
CATALUNYA;GLOBAL;2021-04-11;2021-04-17;Si;;;124.2323;50.8223;36;4444.1307;2563;585;1.5410;20;3;14;28;8;29;8;1963;438;1031;1222
CATALUNYA;GLOBAL;2021-04-10;2021-04-16;--;;;0.0000;0.0000;148;0.0000;377;100;7.9727;80;7;1;59;89;23;12;347;92;305;114
CATALUNYA;GLOBAL;2021-04-10;2021-04-16;Si;;;122.8206;50.8223;36;4575.4217;2638;603;1.4640;27;3;10;28;8;28;8;2012;447;1037;1226
CATALUNYA;GLOBAL;2021-04-10;2021-04-16;No;320.514;1.10458;290.1689;144.1415;11159;2493.9883;147663;45414;6.3896;1177;217;131;6816;4343;6951;4277;132871;42853;265502;37834
CATALUNYA;GLOBAL;2021-04-09;2021-04-15;No;336.117;1.2193;275.6631;145.4461;11260;2549.4284;151320;46049;6.3580;1167;224;138;6881;4379;7099;4342;136489;43457;271968;28449
CATALUNYA;GLOBAL;2021-04-09;2021-04-15;--;;;0.0000;0.0000;139;0.0000;389;102;8.6475;89;9;0;52;87;22;17;355;96;320;103
CATALUNYA;GLOBAL;2021-04-09;2021-04-15;Si;;;122.8206;55.0575;39;4677.0664;2698;615;1.6680;28;3;12;30;9;33;9;2058;460;1384;1180
CATALUNYA;GLOBAL;2021-04-08;2021-04-14;No;368.189;1.34688;273.3638;148.8950;11527;2576.2830;152608;46840;6.4807;1177;228;145;7071;4456;7329;4425;137194;44174;272879;20372
CATALUNYA;GLOBAL;2021-04-08;2021-04-14;--;;;0.0000;0.0000;132;0.0000;362;102;8.8095;88;11;0;52;80;23;14;324;96;335;80
CATALUNYA;GLOBAL;2021-04-08;2021-04-14;Si;;;122.8206;62.1161;44;4854.9445;2798;641;1.7898;31;4;10;34;10;38;9;2141;485;1723;952
CATALUNYA;GLOBAL;2021-04-07;2021-04-13;--;;;0.0000;0.0000;138;0.0000;357;99;9.9515;86;11;0;56;82;27;14;319;93;486;103
CATALUNYA;GLOBAL;2021-04-07;2021-04-13;Si;;;129.8792;79.0569;56;5137.2908;2912;727;2.1755;32;5;9;41;15;46;15;2248;556;2127;911
CATALUNYA;GLOBAL;2021-04-07;2021-04-13;No;379.72;1.39945;271.3358;151.2588;11710;2532.6750;148916;47156;6.7594;1176;229;143;7208;4502;7582;4449;133519;44471;284393;16544
CATALUNYA;GLOBAL;2021-04-06;2021-04-12;No;382.756;1.41616;270.2766;160.0424;12390;2467.6375;141372;49665;7.2373;1178;249;148;7409;4981;7635;4897;126264;46895;278352;15176
CATALUNYA;GLOBAL;2021-04-06;2021-04-12;--;;;0.0000;0.0000;146;0.0000;351;100;10.2757;85;10;1;57;89;24;17;303;96;612;105
CATALUNYA;GLOBAL;2021-04-06;2021-04-12;Si;;;135.5262;88.9390;63;5334.9332;2978;801;2.3702;38;5;10;45;18;50;18;2276;593;2289;840
CATALUNYA;GLOBAL;2021-04-05;2021-04-11;--;;;0.0000;0.0000;123;0.0000;318;88;9.4183;88;12;1;48;75;20;14;278;83;613;90
CATALUNYA;GLOBAL;2021-04-05;2021-04-11;Si;;;142.5848;80.4686;57;4581.0686;2645;600;2.4741;41;6;10;40;17;46;16;2041;465;2270;826
CATALUNYA;GLOBAL;2021-04-05;2021-04-11;No;371.094;1.3872;267.5124;142.1523;11005;2132.0005;121798;43255;7.4053;1162;239;146;6484;4521;6634;4442;108655;40913;274643;14744
CATALUNYA;GLOBAL;2021-04-04;2021-04-10;No;361.482;1.35277;267.2153;144.4644;11184;2149.6581;122713;43707;7.5017;1163;240;150;6557;4627;6746;4566;109428;41364;286117;14746
CATALUNYA;GLOBAL;2021-04-04;2021-04-10;--;;;0.0000;0.0000;132;0.0000;358;83;9.8485;78;15;1;55;77;25;14;318;78;623;90
CATALUNYA;GLOBAL;2021-04-04;2021-04-10;Si;;;136.9379;73.4100;52;4576.8334;2650;592;2.2791;43;4;10;38;14;43;14;2041;460;2269;821
CATALUNYA;GLOBAL;2021-04-03;2021-04-09;No;328.808;1.22949;267.4349;146.0274;11305;2119.2513;119737;44329;7.7121;1185;248;145;6541;4764;6735;4736;106838;41902;296718;15091
CATALUNYA;GLOBAL;2021-04-03;2021-04-09;--;;;0.0000;0.0000;132;0.0000;368;95;9.7852;79;15;1;51;81;25;16;329;90;630;90
CATALUNYA;GLOBAL;2021-04-03;2021-04-09;Si;;;142.5848;71.9983;51;4454.0128;2573;582;2.2913;41;5;12;38;13;43;13;1988;456;2270;818
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;--;;;0.0000;0.0000;124;0.0000;339;84;9.3995;69;13;1;49;75;23;13;305;78;575;74
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;Si;;;141.1731;67.7631;48;4046.0224;2303;563;2.2829;41;5;12;36;12;39;12;1788;446;1727;478
CATALUNYA;GLOBAL;2021-04-02;2021-04-08;No;282.112;1.06819;264.1023;130.2169;10081;1743.7651;95822;39175;8.1401;1156;222;145;5660;4421;5579;4353;84940;37073;248155;10372
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;No;246.368;0.952652;258.6125;124.4688;9636;1626.2586;88401;37499;8.4288;1172;207;141;5345;4291;5387;4237;78691;35489;229757;13891
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;--;;;0.0000;0.0000;124;0.0000;370;77;8.1928;63;14;1;50;74;23;11;343;72;542;76
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;Si;;;136.9379;60.7044;43;3882.2615;2210;540;2.1425;39;4;13;33;10;36;10;1720;427;1637;588
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;--;;;0.0000;0.0000;118;0.0000;370;83;6.6194;61;13;1;45;73;18;10;345;78;425;53
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;Si;;;127.0558;50.8223;36;3671.9136;2135;466;1.8859;37;3;13;28;8;29;9;1657;358;1775;833
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;No;232.966;0.916022;254.3241;120.0770;9296;1540.0243;82495;36729;8.4679;1168;207;138;5074;4222;5016;4158;73575;34763;220844;20386
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;No;224.92;0.922278;243.8742;110.2342;8534;1484.2871;81285;33624;8.1584;1137;190;130;4801;3733;4845;3699;72931;31796;236302;24855
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;--;;;0.0000;0.0000;105;0.0000;364;78;6.6351;64;13;0;46;59;21;7;348;74;324;55
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;Si;;;128.4675;46.5871;33;3420.6253;2036;387;1.9027;40;4;12;23;10;26;10;1585;307;2177;1060
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;No;242.764;0.94953;255.6674;125.3601;9705;1738.3658;95630;38949;8.0413;1166;192;136;5524;4181;5707;4156;85780;36875;244010;26306
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;--;;;0.0000;0.0000;120;0.0000;390;92;6.3319;52;12;0;54;66;22;7;371;87;362;64
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;Si;;;148.2318;62.1161;44;4166.0196;2353;598;2.0668;43;2;12;29;15;32;15;1828;446;2230;1112
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;--;;;0.0000;0.0000;112;0.0000;359;94;6.2937;56;12;0;49;63;19;8;339;90;352;64
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;Si;;;152.4670;63.5279;45;4153.3140;2332;610;2.1136;45;3;12;29;16;32;16;1815;456;2229;1112
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;No;246.916;0.979777;252.0119;122.7508;9503;1736.4153;96085;38343;7.8873;1140;190;140;5456;4047;5654;4018;86337;36290;235964;26305
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;No;259.228;1.04726;247.5297;121.4075;9399;1777.9049;99711;37929;7.6016;1114;175;136;5465;3934;5662;3877;89553;35933;235829;26266
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;--;;;0.0000;0.0000;111;0.0000;374;85;6.7285;51;13;0;53;58;23;6;350;81;370;64
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;Si;;;156.7021;70.5865;50;4247.9000;2396;613;2.2346;44;3;10;33;17;35;17;1870;457;2237;1124
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;--;;;0.0000;0.0000;116;0.0000;424;102;6.0976;49;15;1;58;58;25;5;395;97;529;94
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;Si;;;158.1139;73.4100;52;4590.9508;2596;656;2.0775;48;4;6;32;20;32;20;2021;482;2572;1588
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;No;294.891;1.15587;255.1249;133.8853;10365;2091.8155;118993;42949;7.2463;1122;190;126;6180;4185;6550;4162;107158;40669;262520;38650
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;No;303.051;1.20019;252.5028;134.1437;10385;2176.2027;123983;44492;6.8799;1064;194;115;6199;4186;6393;4176;111442;42179;245406;50837
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;--;;;0.0000;0.0000;123;0.0000;414;114;7.1869;50;14;1;59;64;27;8;381;106;684;122
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;Si;;;158.1139;76.2335;54;4695.4189;2647;679;2.0833;45;4;5;35;19;34;19;2050;494;2406;1902
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;No;304.196;1.22829;247.6589;134.2470;10393;2277.8471;130699;45645;6.5314;1027;180;105;6206;4187;6349;4154;117481;43327;197868;62997
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;--;;;0.0000;0.0000;125;0.0000;405;109;7.4627;48;13;2;56;69;26;9;368;101;943;191
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;Si;;;156.7021;76.2335;54;4646.0083;2604;687;2.1048;54;5;4;37;17;37;16;2017;501;1946;2157
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;--;;;0.0000;0.0000;124;0.0000;421;112;7.2314;52;12;3;54;70;26;9;381;103;887;215
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;Si;;;152.4670;81.8804;58;4854.9445;2687;752;2.1870;49;4;6;44;14;44;14;2081;571;1323;2161
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;No;301.933;1.24353;242.8020;133.6399;10346;2382.5141;137281;47166;6.2304;1019;171;110;6150;4196;6333;4149;123411;44829;140927;68335
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;No;295.72;1.24287;237.9323;130.3073;10088;2420.1156;139035;48323;5.9359;1029;168;107;6095;3993;6189;3954;124996;45880;118526;69143
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;--;;;0.0000;0.0000;120;0.0000;438;119;7.1571;55;12;3;50;70;24;12;393;110;842;223
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;Si;;;151.0552;86.1156;61;4838.0038;2706;721;2.2289;46;4;6;50;11;48;11;2103;544;1381;2242
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;--;;;0.0000;0.0000;118;0.0000;433;115;6.7210;49;9;3;48;70;22;11;385;106;842;223
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;Si;;;153.8787;88.9390;63;4802.7105;2694;708;2.3185;43;5;6;51;12;49;12;2099;532;1381;2242
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;No;289.79;1.23288;235.0518;129.2610;10007;2397.2008;137266;48318;5.9061;1006;167;107;6045;3962;6087;3903;123286;45862;113956;69142
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;No;280.031;1.21032;231.3704;126.1222;9764;2342.7295;133451;47916;5.8780;970;178;118;5878;3886;5895;3825;119912;45451;99167;69695
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;--;;;0.0000;0.0000;122;0.0000;418;113;6.6806;47;8;4;47;75;21;11;375;104;817;225
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;Si;;;146.8200;86.1156;61;4764.5937;2669;706;2.2675;43;4;7;50;11;48;11;2074;528;1367;2235
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;Si;;;146.8200;84.7038;60;4781.5345;2695;692;2.3691;39;3;9;50;10;52;10;2098;519;1193;2486
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;No;265.927;1.17689;225.9582;121.2395;9386;2313.8082;131678;47450;5.7018;957;178;110;5563;3823;5594;3727;118436;45040;69407;79745
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;--;;;0.0000;0.0000;129;0.0000;403;101;7.5724;41;7;3;47;82;22;12;356;93;664;319
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;--;;;0.0000;0.0000;113;0.0000;418;103;6.0738;43;8;3;41;72;17;11;367;94;453;429
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;Si;;;152.4670;81.8804;58;4797.0635;2687;711;2.3150;44;5;8;48;10;51;10;2098;537;926;2777
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;No;254.285;1.15474;220.2101;118.3590;9163;2284.8094;129750;47133;5.6139;939;173;110;5443;3720;5471;3604;116891;44760;38830;88700
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;No;244.103;1.1411;213.9195;113.4118;8780;2243.6298;126736;46959;5.5127;920;174;114;5244;3536;5292;3465;114282;44569;16257;94321
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;--;;;0.0000;0.0000;104;0.0000;421;105;6.1966;46;9;2;43;61;19;10;371;97;75;471
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;Si;;;148.2318;80.4686;57;4799.8870;2683;717;2.0960;37;4;9;48;9;46;9;2079;545;673;2988
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;--;;;0.0000;0.0000;98;0.0000;412;107;5.6522;40;11;1;40;58;17;9;360;100;66;512
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;Si;;;141.1731;70.5865;50;4629.0675;2610;669;2.0182;37;4;9;40;10;39;12;2023;504;609;3223
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;No;236.005;1.13709;207.5514;109.1621;8451;2195.8625;123523;46474;5.4269;927;187;113;5065;3386;5111;3331;111467;44092;12332;96984
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;No;231.059;1.13834;202.9787;107.6249;8332;2180.1036;122202;46575;5.4227;862;187;104;4976;3356;5085;3294;110322;44195;16507;98212
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;--;;;0.0000;0.0000;91;0.0000;432;100;5.1282;37;11;2;37;54;18;6;376;92;605;555
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;Si;;;139.7614;64.9396;46;4828.1216;2720;700;1.8695;38;5;13;37;9;37;12;2102;519;622;3382
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;Si;;;151.0552;64.9396;46;4870.4736;2733;717;1.8932;42;4;13;38;8;39;11;2107;534;624;3406
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;No;229.762;1.13964;201.6095;105.7907;8190;2175.1822;121924;46472;5.3639;877;183;101;4892;3298;5022;3251;110129;44105;16659;98243
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;--;;;0.0000;0.0000;91;0.0000;437;105;4.8117;36;11;2;37;54;18;5;383;95;609;555
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;--;;;0.0000;0.0000;91;0.0000;446;115;4.7131;37;11;2;37;54;17;6;384;104;630;555
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;Si;;;146.8200;60.7044;43;4873.2970;2733;719;1.8189;40;4;12;34;9;36;12;2099;540;661;3504
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;No;228.442;1.136;201.0928;105.2482;8148;2181.6149;122568;46326;5.3403;894;177;101;4911;3237;5071;3182;110563;43979;18269;98162
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;No;222.746;1.11462;199.8399;104.7186;8107;2166.1015;120855;46838;5.3448;904;161;110;4901;3206;5006;3185;108776;44477;26240;88009
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;--;;;0.0000;0.0000;84;0.0000;441;129;4.4266;42;11;2;37;47;16;6;380;117;1076;614
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;Si;;;159.5256;62.1161;44;4949.5305;2775;731;1.7991;39;4;15;34;10;35;13;2113;555;647;3237
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;--;;;0.0000;0.0000;91;0.0000;425;119;3.7736;42;9;2;38;53;14;4;367;110;1541;833
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;Si;;;159.5256;70.5865;50;4939.6484;2728;771;1.9578;40;3;17;36;14;36;16;2073;583;828;2633
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;No;215.593;1.09396;197.0756;101.8510;7885;2137.5032;118371;47108;5.2726;902;161;114;4687;3198;4791;3172;106343;44683;36598;69946
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;No;211.104;1.07343;196.6623;100.5076;7781;2132.1426;118255;46809;5.2323;914;180;126;4554;3227;4694;3188;106220;44420;54128;47140
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;--;;;0.0000;0.0000;98;0.0000;435;121;2.9046;42;8;2;32;66;10;4;373;109;1717;817
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;Si;;;163.7608;67.7631;48;5007.4115;2774;773;2.0030;42;4;18;33;15;36;18;2113;583;1133;2049
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;Si;;;172.2312;70.5865;50;5262.9349;2966;762;1.7787;47;6;17;35;15;36;14;2244;567;1352;1772
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;No;206.649;1.05216;196.4039;98.3892;7617;2139.9574;118954;46715;5.0738;912;170;128;4416;3201;4514;3145;106598;44353;67783;37618
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;--;;;0.0000;0.0000;108;0.0000;457;122;3.2454;42;6;2;36;72;11;5;385;108;1822;857
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;--;;;0.0000;0.0000;108;0.0000;571;122;3.1353;44;6;1;38;70;14;5;496;110;1307;859
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;Si;;;180.7016;74.8217;53;5452.1070;3111;751;1.8998;49;5;16;35;18;39;16;2319;576;1329;1680
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;No;204.022;1.03477;197.1660;95.3537;7382;2154.3858;119699;47087;4.8462;941;165;141;4211;3171;4255;3104;107132;44718;71468;38911
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;No;202.059;1.02147;197.8119;95.8187;7418;2156.5171;119810;47141;4.8685;924;172;146;4219;3199;4275;3125;107229;44767;72426;39211
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;--;;;0.0000;0.0000;115;0.0000;691;121;3.6011;50;7;1;44;71;21;5;611;111;1306;860
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;Si;;;180.7016;86.1156;61;5474.6947;3132;746;2.0998;51;4;15;38;23;42;19;2332;573;1328;1656
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;--;;;0.0000;0.0000;131;0.0000;1463;118;2.6369;50;7;0;58;73;34;5;1371;108;1294;893
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;Si;;;179.2898;86.1156;61;5493.0472;3128;763;2.0855;55;4;17;38;23;42;19;2338;587;1324;1598
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;No;198.021;0.997342;198.5482;95.8446;7420;2156.7625;119525;47445;4.8545;955;176;151;4199;3221;4226;3161;107106;45063;73577;40170
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;No;195.236;0.976203;199.9949;95.1212;7364;2169.2404;120289;47647;4.8226;939;187;155;4161;3203;4220;3160;107807;45224;83476;35168
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;--;;;0.0000;0.0000;154;0.0000;2808;113;1.9299;48;6;0;74;80;51;3;2694;104;899;822
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;Si;;;182.1133;97.4094;69;5621.5147;3217;765;2.3746;57;5;14;44;25;48;23;2406;584;1571;1420
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;Si;;;177.8781;88.9390;63;5826.2158;3419;708;2.1042;54;4;16;39;24;43;22;2552;537;1854;1313
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;No;195.335;0.961912;203.0691;95.2246;7372;2211.8409;123018;48216;4.7440;964;190;167;4136;3236;4177;3223;110150;45837;100688;27034
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;--;;;0.0000;0.0000;168;0.0000;4186;107;1.8094;49;6;0;92;76;72;3;4046;99;529;517
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;--;;;0.0000;0.0000;176;0.0000;5417;116;1.6785;51;7;0;109;67;86;4;5254;108;430;417
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;Si;;;182.1133;95.9977;68;6313.2632;3706;766;2.0777;52;6;16;44;24;48;21;2734;587;2176;1128
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;No;198.054;0.956203;207.1251;96.1546;7444;2249.2487;124296;49834;4.7157;966;186;166;4147;3297;4177;3297;111129;47362;109595;22629
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;No;201.757;0.952812;211.7494;98.0146;7588;2294.3163;126420;51199;4.7524;965;179;167;4181;3407;4263;3432;113260;48657;112447;18145
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;--;;;0.0000;0.0000;193;0.0000;6603;119;1.6215;52;7;0;123;70;101;5;6425;112;411;306
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;Si;;;200.4658;101.6446;72;6613.9620;3876;809;2.1053;45;4;16;48;24;52;22;2893;622;2249;1231
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;--;;;0.0000;0.0000;209;0.0000;7742;132;1.5914;51;7;0;136;73;114;8;7541;125;505;259
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;Si;;;199.0541;105.8798;75;7270.4171;4318;832;1.9226;43;4;15;53;22;54;20;3216;633;2247;1167
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;No;208.185;0.952096;218.6600;101.8123;7882;2332.6542;128241;52346;4.9002;951;180;168;4268;3614;4374;3698;114914;49815;107479;13977
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;No;208.305;0.949838;219.3059;101.9931;7896;2329.9674;128016;52363;4.9094;981;182;168;4246;3650;4356;3723;114714;49848;106916;13663
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;--;;;0.0000;0.0000;208;0.0000;7752;128;1.5639;50;9;1;134;74;112;8;7552;121;503;258
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;Si;;;191.9954;94.5860;67;7237.9473;4290;837;1.7480;38;4;19;50;17;50;17;3195;638;2248;1178
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;--;;;0.0000;0.0000;213;0.0000;8031;126;1.6476;51;10;2;142;71;123;8;7832;119;496;223
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;Si;;;203.2893;93.1742;66;7319.8277;4320;865;1.7322;33;5;19;50;16;51;16;3209;659;2236;1170
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;No;210.869;0.951828;221.5406;102.7035;7951;2352.5465;129661;52466;4.9072;957;181;178;4249;3702;4392;3757;116118;49943;106539;11986
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;--;;;0.0000;0.0000;230;0.0000;8193;126;1.8861;56;10;2;159;71;141;12;7994;118;579;128
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;Si;;;213.1714;84.7038;60;7558.4103;4484;870;1.4558;32;4;18;48;12;48;10;3319;665;2427;1222
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;No;216.839;0.960135;225.8419;104.8736;8119;2393.1319;131942;53327;4.9062;993;182;186;4230;3889;4343;3952;118288;50784;114726;5659
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;No;223.655;0.959527;233.0884;107.8445;8349;2384.8004;130874;53750;5.0636;1000;180;186;4290;4059;4435;4110;117590;51163;123125;4393
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;--;;;0.0000;0.0000;254;0.0000;8194;140;2.1523;59;14;2;175;79;156;19;8001;130;686;70
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;Si;;;238.5826;88.9390;63;8056.7516;4819;888;1.4758;33;5;18;54;9;55;8;3584;685;2684;1400
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;--;;;0.0000;0.0000;276;0.0000;8159;133;2.4047;57;13;2;191;85;176;19;7984;125;802;82
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;Si;;;245.6412;86.1156;61;8420.9783;5099;866;1.3507;38;2;19;52;9;51;9;3781;661;2927;1430
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;No;229.051;0.95877;238.9011;110.9705;8591;2402.4063;131863;54124;5.1128;1006;165;187;4415;4176;4495;4216;118811;51566;134269;4075
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;No;235.008;0.952246;246.7934;113.7347;8805;2408.2578;131907;54533;5.2118;1005;172;183;4520;4285;4574;4337;119066;51913;143566;4478
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;--;;;0.0000;0.0000;297;0.0000;8155;129;2.5929;54;15;2;206;91;192;18;7978;121;757;82
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;Si;;;247.0530;98.8212;70;8865.6737;5409;871;1.5679;43;3;20;60;10;63;10;3987;669;3163;1412
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;--;;;0.0000;0.0000;310;0.0000;7859;139;2.7369;52;16;2;207;103;194;20;7690;129;752;154
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;Si;;;269.6407;93.1742;66;8797.9106;5304;928;1.5485;46;3;21;55;11;59;12;3886;699;3429;1708
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;No;239.297;0.952279;251.2886;116.8477;9046;2420.9811;132032;55393;5.2563;1051;170;179;4607;4439;4611;4437;119407;52728;150560;5154
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;--;;;0.0000;0.0000;311;0.0000;7855;140;2.7373;51;13;2;207;104;194;20;7688;130;751;154
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;Si;;;273.8759;97.4094;69;8888.2614;5373;923;1.6000;48;3;25;57;12;61;13;3930;695;3457;1704
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;No;239.893;0.952741;251.7923;117.3127;9082;2434.9961;132905;55605;5.2480;1029;173;187;4640;4442;4647;4441;120246;52926;150310;5152
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;No;246.714;0.972549;253.6782;118.8370;9200;2428.0596;132227;55746;5.3258;1013;167;181;4707;4493;4695;4513;119834;53059;149054;5517
